Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT04106","AHSA1","14","Activator Of HSP90 ATPase Activity 1","None","ENSG00000100591","O95433","0.000358363","0.00793137","1.0","By_ingredient","0.5114"
"SMTT04114","DCAF5","14","DDB1 And CUL4 Associated Factor 5","None","ENSG00000139990","Q96JK2","0.00789239","0.0435328","1.0","By_ingredient","0.1882"
"SMTT04118","CFLAR","2","CASP8 And FADD Like Apoptosis Regulator","None","ENSG00000003402","O15519","0.000389821","0.00845255","1.0","By_ingredient","0.4974"
"SMTT04125","MAP4K4","2","Mitogen-activated Protein Kinase Kinase Kinase Kinase 4","None","ENSG00000071054","O95819","0.0157231","0.0562079","1.0","By_ingredient","0.1864"
"SMTT04126","EEF1E1","6","Eukaryotic Translation Elongation Factor 1 Epsilon 1","None","ENSG00000124802","O43324","0.0350331","0.0765798","1.0","By_ingredient","0.1916"
"SMTT04128","ABI1","10","Abl Interactor 1","None","ENSG00000136754","Q8IZP0","0.00789239","0.0435328","1.0","By_ingredient","0.2035"
"SMTT04134","NCOR1","17","Nuclear Receptor Corepressor 1","None","ENSG00000141027","O75376","0.000918508","0.00682682","1.0","By_ingredient","0.1749"
"SMTT04142","CDC37","19","Cell Division Cycle 37","None","ENSG00000105401","Q16543","2.07704e-06","0.000167557","0.858897","By_ingredient","0.5095"
"SMTT04148","AHCYL1","1","Adenosylhomocysteinase Like 1","None","ENSG00000168710","O43865","0.0196154","0.0606357","1.0","By_ingredient","0.1904"
"SMTT04149","PLK2","5","Polo Like Kinase 2","None","ENSG00000145632","Q9NYY3","0.00183622","0.0110243","1.0","By_ingredient","0.1922"
"SMTT04152","ATMIN","16","ATM Interactor","None","ENSG00000166454","O43313","0.0273545","0.069462","1.0","By_ingredient","0.2467"
"SMTT04153","HPSE","4","Heparanase","None","ENSG00000173083","Q9Y251","0.0196154","0.0606357","1.0","By_ingredient","0.166"
"SMTT04176","ALG5","13","ALG5, Dolichyl-phosphate Beta-glucosyltransferase","None","ENSG00000120697","Q9Y673","0.0118154","0.0501663","1.0","By_ingredient","0.1889"
"SMTT04179","DUSP22","6","Dual Specificity Phosphatase 22","None","ENSG00000112679","Q9NRW4","0.0234926","0.0652382","1.0","By_ingredient","0.1816"
"SMTT04185","PBK","8","PDZ Binding Kinase","None","ENSG00000168078","Q96KB5","0.000918508","0.00682682","1.0","By_ingredient","0.3712"
"SMTT04193","CDKN2AIP","4","CDKN2A Interacting Protein","None","ENSG00000168564","Q9NXV6","4.63272e-05","0.00188184","1.0","By_ingredient","0.4046"
"SMTT04198","CCNB1IP1","14","Cyclin B1 Interacting Protein 1","None","ENSG00000100814","Q9NPC3","0.000918508","0.00682682","1.0","By_ingredient","0.1915"
"SMTT04212","MAP1LC3B","16","Microtubule Associated Protein 1 Light Chain 3 Beta","None","ENSG00000140941","Q9GZQ8","0.0350331","0.0765798","1.0","By_ingredient","0.1706"
"SMTT04219","BMF","15","Bcl2 Modifying Factor","None","ENSG00000104081","Q96LC9","0.0157231","0.0562079","1.0","By_ingredient","0.1939"
"SMTT04229","RBM45","2","RNA Binding Motif Protein 45","None","ENSG00000155636","Q8IUH3","0.000918508","0.00682682","1.0","By_ingredient","0.1859"
"SMTT04231","PPARGC1B","5","PPARG Coactivator 1 Beta","None","ENSG00000155846","Q86YN6","0.00183622","0.0110243","1.0","By_ingredient","0.1786"
"SMTT04240","PGP","16","Phosphoglycolate Phosphatase","None","ENSG00000184207","A6NDG6","0.00366925","0.0162566","1.0","By_ingredient","0.211"
"SMTT04246","CASP12","11","Caspase 12 (gene/pseudogene)","None","ENSG00000204403","Q6UXS9","0.0464385","0.0878374","1.0","By_ingredient","0.1809"
"SMTT04266","CDC2","None","Cell Division Control Protein 2 Homolog","None","None","P06493","0.00509499","0.0364161","1.0","By_ingredient","0.3082"
"SMTT04332","ABCE1","None","ATP binding cassette subfamily E member 1","None","ENSG00000164163","None","0.0196154","0.0606357","1.0","By_ingredient","0.1728"
"SMTT04333","ABCF1","None","ATP binding cassette subfamily F member 1","None","ENSG00000204574","None","0.0157231","0.0562079","1.0","By_ingredient","0.1694"
"SMTT04337","ABHD11","None","abhydrolase domain containing 11","None","ENSG00000106077","None","0.0312013","0.0729984","1.0","By_ingredient","0.1936"
"SMTT04356","ABRAXAS1","None","abraxas 1, BRCA1 A complex subunit","None","ENSG00000163322","None","0.00789239","0.0435328","1.0","By_ingredient","0.1842"
"SMTT04405","ACSS3","None","acyl-CoA synthetase short chain family member 3","None","ENSG00000111058","None","0.0118154","0.0501663","1.0","By_ingredient","0.1831"
"SMTT04427","ACYP1","None","acylphosphatase 1","None","ENSG00000119640","None","0.0157231","0.0562079","1.0","By_ingredient","0.1774"
"SMTT04452","ADD3","None","adducin 3","None","ENSG00000148700","None","0.0426516","0.0842538","1.0","By_ingredient","0.1753"
"SMTT04503","AGAP1","None","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","None","ENSG00000157985","None","0.00395393","0.032859","1.0","By_ingredient","0.1761"
"SMTT04511","AGO2","None","argonaute 2, RISC catalytic component","None","ENSG00000123908","None","0.0388498","0.0802502","1.0","By_ingredient","0.186"
"SMTT04514","AGPAT3","None","1-acylglycerol-3-phosphate O-acyltransferase 3","None","ENSG00000160216","None","0.00789239","0.0435328","1.0","By_ingredient","0.1869"
"SMTT04517","AGR2","None","anterior gradient 2, protein disulphide isomerase family member","None","ENSG00000106541","None","0.0118154","0.0501663","1.0","By_ingredient","0.1814"
"SMTT04518","AGR3","None","anterior gradient 3, protein disulphide isomerase family member","None","ENSG00000173467","None","0.00395393","0.032859","1.0","By_ingredient","0.181"
"SMTT04520","AGTRAP","None","angiotensin II receptor associated protein","None","ENSG00000177674","None","0.00789239","0.0435328","1.0","By_ingredient","0.195"
"SMTT04531","AJUBA","None","ajuba LIM protein","None","ENSG00000129474","None","0.00395393","0.032859","1.0","By_ingredient","0.1892"
"SMTT04539","AKAP13","None","A-kinase anchoring protein 13","None","ENSG00000170776","None","0.0350331","0.0765798","1.0","By_ingredient","0.1807"
"SMTT04555","ALCAM","None","activated leukocyte cell adhesion molecule","None","ENSG00000170017","None","0.0157231","0.0562079","1.0","By_ingredient","0.1761"
"SMTT04556","ALDH16A1","None","aldehyde dehydrogenase 16 family member A1","None","ENSG00000161618","None","0.0312013","0.0729984","1.0","By_ingredient","0.2038"
"SMTT04562","ALDH3B2","None","aldehyde dehydrogenase 3 family member B2","None","ENSG00000132746","None","0.0350331","0.0765798","1.0","By_ingredient","0.1952"
"SMTT04574","ALKBH7","None","alkB homolog 7","None","ENSG00000125652","None","0.0234926","0.0652382","1.0","By_ingredient","0.1927"
"SMTT04583","ALYREF","None","Aly/REF export factor","None","ENSG00000183684","None","0.00395393","0.032859","1.0","By_ingredient","0.1865"
"SMTT04592","AMOTL2","None","angiomotin like 2","None","ENSG00000114019","None","0.0118154","0.0501663","1.0","By_ingredient","0.1829"
"SMTT04605","ANAPC5","None","anaphase promoting complex subunit 5","None","ENSG00000089053","None","0.00395393","0.032859","1.0","By_ingredient","0.1838"
"SMTT04606","ANAPC7","None","anaphase promoting complex subunit 7","None","ENSG00000196510","None","0.00395393","0.032859","1.0","By_ingredient","0.1867"
"SMTT04669","ANP32A","None","acidic nuclear phosphoprotein 32 family member A","None","ENSG00000140350","None","0.00789239","0.0435328","1.0","By_ingredient","0.2051"
"SMTT04709","APOBEC3B","None","apolipoprotein B mRNA editing enzyme catalytic subunit 3B","None","ENSG00000179750","None","0.0118154","0.0501663","1.0","By_ingredient","0.1829"
"SMTT04724","AQP3","None","aquaporin 3 (Gill blood group)","None","ENSG00000165272","None","0.00136588","0.018883","1.0","By_ingredient","0.3767"
"SMTT04739","ARFGEF3","None","ARFGEF family member 3","None","ENSG00000112379","None","0.0118154","0.0501663","1.0","By_ingredient","0.207"
"SMTT04745","ARHGAP19","None","Rho GTPase activating protein 19","None","ENSG00000213390","None","0.00789239","0.0435328","1.0","By_ingredient","0.1624"
"SMTT04749","ARHGAP39","None","Rho GTPase activating protein 39","None","ENSG00000147799","None","0.00395393","0.032859","1.0","By_ingredient","0.215"
"SMTT04763","ARHGEF26","None","Rho guanine nucleotide exchange factor 26","None","ENSG00000114790","None","0.0157231","0.0562079","1.0","By_ingredient","0.1851"
"SMTT04767","ARHGEF39","None","Rho guanine nucleotide exchange factor 39","None","ENSG00000137135","None","0.00395393","0.032859","1.0","By_ingredient","0.2157"
"SMTT04774","ARID4B","None","AT-rich interaction domain 4B","None","ENSG00000054267","None","0.00395393","0.032859","1.0","By_ingredient","0.1892"
"SMTT04797","ARNT","None","aryl hydrocarbon receptor nuclear translocator","None","ENSG00000143437","None","0.00789239","0.0435328","1.0","By_ingredient","0.1865"
"SMTT04806","ARRDC3","None","arrestin domain containing 3","None","ENSG00000113369","None","0.0157231","0.0562079","1.0","By_ingredient","0.1682"
"SMTT04808","ARSD","None","arylsulfatase D","None","ENSG00000006756","None","0.0157231","0.0562079","1.0","By_ingredient","0.1879"
"SMTT04823","ASAP1","None","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1","None","ENSG00000153317","None","0.00789239","0.0435328","1.0","By_ingredient","0.2012"
"SMTT04843","ASF1B","None","anti-silencing function 1B histone chaperone","None","ENSG00000105011","None","0.0118154","0.0501663","1.0","By_ingredient","0.1806"
"SMTT04862","ATAD2","None","ATPase family, AAA domain containing 2","None","ENSG00000156802","None","0.0196154","0.0606357","1.0","By_ingredient","0.1793"
"SMTT04871","ATG14","None","autophagy related 14","None","ENSG00000126775","None","0.00395393","0.032859","1.0","By_ingredient","0.2113"
"SMTT04893","ATP23","None","ATP23 metallopeptidase and ATP synthase assembly factor homolog","None","ENSG00000166896","None","0.0118154","0.0501663","1.0","By_ingredient","0.1722"
"SMTT04895","ATP2B1","None","ATPase plasma membrane Ca2+ transporting 1","None","ENSG00000070961","None","0.0196154","0.0606357","1.0","By_ingredient","0.1656"
"SMTT04902","ATP5F1B","None","ATP synthase F1 subunit beta","None","ENSG00000110955","None","0.00227292","0.0253937","1.0","By_ingredient","0.4212"
"SMTT04908","ATP5MC1","None","ATP synthase membrane subunit c locus 1","None","ENSG00000159199","None","0.0118154","0.0501663","1.0","By_ingredient","0.1957"
"SMTT04924","ATP6V0E1","None","ATPase H+ transporting V0 subunit e1","None","ENSG00000113732","None","0.00395393","0.032859","1.0","By_ingredient","0.2011"
"SMTT04931","ATP8B2","None","ATPase phospholipid transporting 8B2","None","ENSG00000143515","None","0.0426516","0.0842538","1.0","By_ingredient","0.1702"
"SMTT04933","ATP9A","None","ATPase phospholipid transporting 9A (putative)","None","ENSG00000054793","None","0.00789239","0.0435328","1.0","By_ingredient","0.1932"
"SMTT04939","AURKB","None","aurora kinase B","None","ENSG00000178999","None","0.0234926","0.0652382","1.0","By_ingredient","0.1854"
"SMTT04948","B3GNT5","None","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","None","ENSG00000176597","None","0.0118154","0.0501663","1.0","By_ingredient","0.1797"
"SMTT04958","BAG2","None","BCL2 associated athanogene 2","None","ENSG00000112208","None","0.0157231","0.0562079","1.0","By_ingredient","0.164"
"SMTT04960","BAG5","None","BCL2 associated athanogene 5","None","ENSG00000166170","None","0.0234926","0.0652382","1.0","By_ingredient","0.1758"
"SMTT04972","BAZ2A","None","bromodomain adjacent to zinc finger domain 2A","None","ENSG00000076108","None","0.0157231","0.0562079","1.0","By_ingredient","0.1911"
"SMTT04985","BCL2L12","None","BCL2 like 12","None","ENSG00000126453","None","0.00395393","0.032859","1.0","By_ingredient","0.21"
"SMTT04989","BCL9L","None","B cell CLL/lymphoma 9 like","None","ENSG00000186174","None","0.00395393","0.032859","1.0","By_ingredient","0.2002"
"SMTT04990","BCLAF1","None","BCL2 associated transcription factor 1","None","ENSG00000029363","None","0.0350331","0.0765798","1.0","By_ingredient","0.1785"
"SMTT05007","BHLHE40","None","basic helix-loop-helix family member e40","None","ENSG00000134107","None","0.0388498","0.0802502","1.0","By_ingredient","0.1854"
"SMTT05021","BLVRB","None","biliverdin reductase B","None","ENSG00000090013","None","0.0196154","0.0606357","1.0","By_ingredient","0.1832"
"SMTT05022","BLZF1","None","basic leucine zipper nuclear factor 1","None","ENSG00000117475","None","0.0118154","0.0501663","1.0","By_ingredient","0.1814"
"SMTT05023","BMERB1","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1748"
"SMTT05030","BMP7","None","bone morphogenetic protein 7","None","ENSG00000101144","None","0.0234926","0.0652382","1.0","By_ingredient","0.157"
"SMTT05038","BNIP3L","None","BCL2 interacting protein 3 like","None","ENSG00000104765","None","0.0234926","0.0652382","1.0","By_ingredient","0.1854"
"SMTT05042","BORA","None","bora, aurora kinase A activator","None","ENSG00000136122","None","0.00789239","0.0435328","1.0","By_ingredient","0.1819"
"SMTT05052","BRD3","None","bromodomain containing 3","None","ENSG00000169925","None","0.0118154","0.0501663","1.0","By_ingredient","0.1881"
"SMTT05057","BRI3","None","brain protein I3","None","ENSG00000164713","None","0.00789239","0.0435328","1.0","By_ingredient","0.1722"
"SMTT05076","BTBD7","None","BTB domain containing 7","None","ENSG00000011114","None","0.00789239","0.0435328","1.0","By_ingredient","0.1917"
"SMTT05081","BTG2","None","BTG anti-proliferation factor 2","None","ENSG00000159388","None","0.0312013","0.0729984","1.0","By_ingredient","0.1811"
"SMTT05108","C18ORF32","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1888"
"SMTT05112","C19ORF48","None","None","None","None","None","0.00395393","0.032859","1.0","By_ingredient","0.2122"
"SMTT05115","C1ORF112","None","None","None","None","None","0.00395393","0.032859","1.0","By_ingredient","0.2104"
"SMTT05116","C1ORF115","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1959"
"SMTT05131","C2ORF69","None","None","None","None","None","0.00395393","0.032859","1.0","By_ingredient","0.2105"
"SMTT05136","C3ORF14","None","None","None","None","None","0.0157231","0.0562079","1.0","By_ingredient","0.1939"
"SMTT05139","C3ORF52","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1705"
"SMTT05144","C4ORF3","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1926"
"SMTT05146","C4ORF46","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1836"
"SMTT05148","C5ORF34","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1805"
"SMTT05154","C7ORF50","None","None","None","None","None","0.0312013","0.0729984","1.0","By_ingredient","0.1719"
"SMTT05157","C9ORF152","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1988"
"SMTT05158","C9ORF40","None","None","None","None","None","0.00789239","0.0435328","1.0","By_ingredient","0.1926"
"SMTT05182","CACYBP","None","calcyclin binding protein","None","ENSG00000116161","None","0.0118154","0.0501663","1.0","By_ingredient","0.2081"
"SMTT05183","CADM1","None","cell adhesion molecule 1","None","ENSG00000182985","None","0.0118154","0.0501663","1.0","By_ingredient","0.1673"
"SMTT05196","CALU","None","calumenin","None","ENSG00000128595","None","0.0273545","0.069462","1.0","By_ingredient","0.1813"
"SMTT05202","CAMK2D","None","calcium/calmodulin dependent protein kinase II delta","None","ENSG00000145349","None","0.00395393","0.032859","1.0","By_ingredient","0.1808"
"SMTT05204","CAMK2N1","None","calcium/calmodulin dependent protein kinase II inhibitor 1","None","ENSG00000162545","None","0.00789239","0.0435328","1.0","By_ingredient","0.1823"
"SMTT05234","CARD16","None","caspase recruitment domain family member 16","None","ENSG00000204397","None","0.0234926","0.0652382","1.0","By_ingredient","0.2084"
"SMTT05235","CARD17","None","caspase recruitment domain family member 17","None","ENSG00000255221","None","0.0196154","0.0606357","1.0","By_ingredient","0.2086"
"SMTT05236","CARD18","None","caspase recruitment domain family member 18","None","ENSG00000255501","None","0.0196154","0.0606357","1.0","By_ingredient","0.209"
"SMTT05238","CARD8","None","caspase recruitment domain family member 8","None","ENSG00000105483","None","0.000229845","0.00590784","1.0","By_ingredient","0.3717"
"SMTT05239","CARHSP1","None","calcium regulated heat stable protein 1","None","ENSG00000153048","None","0.00395393","0.032859","1.0","By_ingredient","0.1962"
"SMTT05250","CASP5","None","caspase 5","None","ENSG00000137757","None","0.0196154","0.0606357","1.0","By_ingredient","0.2095"
"SMTT05256","CBFB","None","core-binding factor beta subunit","None","ENSG00000067955","None","0.00789239","0.0435328","1.0","By_ingredient","0.1911"
"SMTT05257","CBLB","None","Cbl proto-oncogene B","None","ENSG00000114423","None","0.0234926","0.0652382","1.0","By_ingredient","0.1953"
"SMTT05263","CBX4","None","chromobox 4","None","ENSG00000141582","None","0.00395393","0.032859","1.0","By_ingredient","0.198"
"SMTT05264","CBX5","None","chromobox 5","None","ENSG00000094916","None","0.0234926","0.0652382","1.0","By_ingredient","0.1623"
"SMTT05277","CCDC167","None","coiled-coil domain containing 167","None","ENSG00000198937","None","0.0157231","0.0562079","1.0","By_ingredient","0.1894"
"SMTT05280","CCDC34","None","coiled-coil domain containing 34","None","ENSG00000109881","None","0.0118154","0.0501663","1.0","By_ingredient","0.1972"
"SMTT05281","CCDC47","None","coiled-coil domain containing 47","None","ENSG00000108588","None","0.00395393","0.032859","1.0","By_ingredient","0.2076"
"SMTT05282","CCDC51","None","coiled-coil domain containing 51","None","ENSG00000164051","None","0.0118154","0.0501663","1.0","By_ingredient","0.213"
"SMTT05283","CCDC58","None","coiled-coil domain containing 58","None","ENSG00000160124","None","0.00395393","0.032859","1.0","By_ingredient","0.2105"
"SMTT05310","CCN5","None","None","None","None","None","0.0312013","0.0729984","1.0","By_ingredient","0.1658"
"SMTT05312","CCNB2","None","cyclin B2","None","ENSG00000157456","None","0.0196154","0.0606357","1.0","By_ingredient","0.1726"
